head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
14,2,28,2,Validation,56.0,3a43681b0a4600dd,1.191999912261963,0.15899991989135742,1670129359.056,28,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/28.JPEG' />,2.JPEG,28.JPEG,14.JPEG,2.JPEG,28.JPEG,377.4100821018219,2022-12-04T04:49:19.056000,1670128981.645918,55,55
22,24,25,24,Validation,57.0,3a43681b0a4600dd,1.5079998970031738,0.11900019645690918,1670129360.657,25,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,24.JPEG,25.JPEG,22.JPEG,24.JPEG,25.JPEG,379.0110821723938,2022-12-04T04:49:20.657000,1670128981.645918,56,56
22,20,21,21,Validation,58.0,3a43681b0a4600dd,1.3350000381469729,0.08699989318847656,1670129362.08,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,21.JPEG,22.JPEG,21.JPEG,20.JPEG,380.43408203125,2022-12-04T04:49:22.080000,1670128981.645918,57,57
0,28,3,3,Validation,59.0,3a43681b0a4600dd,1.5759999752044678,0.09100008010864258,1670129363.745,28,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/28.JPEG' />,28.JPEG,3.JPEG,0.JPEG,3.JPEG,28.JPEG,382.099081993103,2022-12-04T04:49:23.745000,1670128981.645918,58,58
12,9,1,1,Validation,60.0,3a43681b0a4600dd,1.5379998683929443,0.08800005912780762,1670129365.489,9,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,9.JPEG,1.JPEG,12.JPEG,1.JPEG,9.JPEG,383.84308218955994,2022-12-04T04:49:25.489000,1670128981.645918,59,59
8,5,7,7,Validation,61.0,3a43681b0a4600dd,1.622999906539917,0.009000062942504883,1670129367.206,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,7.JPEG,8.JPEG,7.JPEG,5.JPEG,385.56008219718933,2022-12-04T04:49:27.206000,1670128981.645918,60,60
25,10,26,10,Validation,62.0,3a43681b0a4600dd,1.4099998474121094,0.08700013160705566,1670129368.776,26,<img src='/static/targets/10.jpg' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/26.JPEG' />,10.jpg,26.JPEG,25.JPEG,10.jpg,26.JPEG,387.13008213043213,2022-12-04T04:49:28.776000,1670128981.645918,61,61
13,1,11,11,Validation,63.0,3a43681b0a4600dd,1.4860000610351562,0.16700005531311035,1670129370.369,1,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/1.JPEG' />,1.JPEG,11.JPEG,13.JPEG,11.JPEG,1.JPEG,388.7230820655823,2022-12-04T04:49:30.369000,1670128981.645918,62,62
22,24,21,24,Validation,64.0,3a43681b0a4600dd,1.371999979019165,0.09399986267089844,1670129371.831,21,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/21.JPEG' />,24.JPEG,21.JPEG,22.JPEG,24.JPEG,21.JPEG,390.18508219718933,2022-12-04T04:49:31.831000,1670128981.645918,63,63
15,25,3,25,Validation,65.0,3a43681b0a4600dd,1.3540000915527344,0.08899998664855957,1670129373.262,3,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/3.JPEG' />,25.JPEG,3.JPEG,15.jpg,25.JPEG,3.JPEG,391.6160821914673,2022-12-04T04:49:33.262000,1670128981.645918,64,64
6,5,22,5,Validation,66.0,3a43681b0a4600dd,1.5259997844696045,0.08800005912780762,1670129374.879,22,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/22.JPEG' />,5.JPEG,22.JPEG,6.JPEG,5.JPEG,22.JPEG,393.23308205604553,2022-12-04T04:49:34.879000,1670128981.645918,65,65
16,18,19,18,Validation,67.0,3a43681b0a4600dd,1.3280000686645508,0.08899998664855957,1670129376.303,19,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/19.JPEG' />,18.JPEG,19.JPEG,16.JPEG,18.JPEG,19.JPEG,394.65708208084106,2022-12-04T04:49:36.303000,1670128981.645918,66,66
20,5,23,23,Validation,68.0,3a43681b0a4600dd,1.25,0.09800004959106444,1670129377.662,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,23.JPEG,20.JPEG,23.JPEG,5.JPEG,396.01608204841614,2022-12-04T04:49:37.662000,1670128981.645918,67,67
26,27,24,27,Validation,69.0,3a43681b0a4600dd,1.2829999923706057,0.09800004959106444,1670129379.142,24,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/24.JPEG' />,27.JPEG,24.JPEG,26.JPEG,27.JPEG,24.JPEG,397.4960820674896,2022-12-04T04:49:39.142000,1670128981.645918,68,68
14,5,12,5,Validation,70.0,3a43681b0a4600dd,1.189000129699707,0.19899988174438477,1670129380.438,12,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/12.JPEG' />,5.JPEG,12.JPEG,14.JPEG,5.JPEG,12.JPEG,398.7920820713043,2022-12-04T04:49:40.438000,1670128981.645918,69,69
5,8,4,4,Validation,71.0,3a43681b0a4600dd,1.253000020980835,0.312999963760376,1670129381.976,8,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/8.JPEG' />,8.JPEG,4.JPEG,5.JPEG,4.JPEG,8.JPEG,400.33008217811584,2022-12-04T04:49:41.976000,1670128981.645918,70,70
28,22,0,22,Validation,72.0,3a43681b0a4600dd,1.1050000190734863,0.04200005531311035,1670129383.348,0,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,22.JPEG,0.JPEG,28.JPEG,22.JPEG,0.JPEG,401.702082157135,2022-12-04T04:49:43.348000,1670128981.645918,71,71
0,7,2,2,Validation,73.0,3a43681b0a4600dd,1.5230000019073486,0.08700013160705566,1670129384.956,7,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/7.JPEG' />,7.JPEG,2.JPEG,0.JPEG,2.JPEG,7.JPEG,403.31008219718933,2022-12-04T04:49:44.956000,1670128981.645918,72,72
21,28,18,28,Validation,74.0,3a43681b0a4600dd,1.2920000553131104,0.10400009155273438,1670129386.36,18,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/18.JPEG' />,28.JPEG,18.JPEG,21.JPEG,28.JPEG,18.JPEG,404.71408200263977,2022-12-04T04:49:46.360000,1670128981.645918,73,73
15,28,23,28,Validation,75.0,3a43681b0a4600dd,2.678999900817871,0.09200000762939452,1670129389.201,23,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/23.JPEG' />,28.JPEG,23.JPEG,15.jpg,28.JPEG,23.JPEG,407.5550820827484,2022-12-04T04:49:49.201000,1670128981.645918,74,74
24,26,20,20,Validation,76.0,3a43681b0a4600dd,1.550999879837036,0.1660001277923584,1670129390.833,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,20.JPEG,24.JPEG,20.JPEG,26.JPEG,409.18708205223083,2022-12-04T04:49:50.833000,1670128981.645918,75,75
27,20,0,20,Validation,77.0,3a43681b0a4600dd,1.9019999504089355,0.0820000171661377,1670129392.819,0,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/0.JPEG' />,20.JPEG,0.JPEG,27.JPEG,20.JPEG,0.JPEG,411.173082113266,2022-12-04T04:49:52.819000,1670128981.645918,76,76
9,28,2,28,Validation,78.0,3a43681b0a4600dd,1.2209999561309814,0.08899998664855957,1670129394.286,2,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/2.JPEG' />,28.JPEG,2.JPEG,9.JPEG,28.JPEG,2.JPEG,412.6400821208954,2022-12-04T04:49:54.286000,1670128981.645918,77,77
17,16,20,16,Validation,79.0,3a43681b0a4600dd,1.0250000953674316,0.24300003051757812,1670129395.397,20,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/20.JPEG' />,16.JPEG,20.JPEG,17.JPEG,16.JPEG,20.JPEG,413.75108218193054,2022-12-04T04:49:55.397000,1670128981.645918,78,78
21,26,18,18,Validation,80.0,3a43681b0a4600dd,1.0769999027252195,0.10500001907348631,1670129396.582,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,18.JPEG,21.JPEG,18.JPEG,26.JPEG,414.9360821247101,2022-12-04T04:49:56.582000,1670128981.645918,79,79
15,17,26,17,Validation,81.0,3a43681b0a4600dd,1.821000099182129,0.0989999771118164,1670129398.504,26,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/26.JPEG' />,17.JPEG,26.JPEG,15.jpg,17.JPEG,26.JPEG,416.85808205604553,2022-12-04T04:49:58.504000,1670128981.645918,80,80
10,11,24,11,Validation,82.0,3a43681b0a4600dd,1.2699999809265137,0.09100008010864258,1670129399.915,24,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/24.JPEG' />,11.JPEG,24.JPEG,10.jpg,11.JPEG,24.JPEG,418.269082069397,2022-12-04T04:49:59.915000,1670128981.645918,81,81
1,18,0,0,Validation,83.0,3a43681b0a4600dd,0.9809999465942384,0.13899993896484375,1670129400.983,18,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/18.JPEG' />,18.JPEG,0.JPEG,1.JPEG,0.JPEG,18.JPEG,419.33708214759827,2022-12-04T04:50:00.983000,1670128981.645918,82,82
29,26,28,28,Validation,84.0,3a43681b0a4600dd,1.9229998588562012,0.09100008010864258,1670129403.068,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,28.JPEG,29.JPEG,28.JPEG,26.JPEG,421.42208218574524,2022-12-04T04:50:03.068000,1670128981.645918,83,83
8,5,6,6,Validation,85.0,3a43681b0a4600dd,1.06499981880188,0.2280001640319824,1670129404.303,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,6.JPEG,8.JPEG,6.JPEG,5.JPEG,422.65708208084106,2022-12-04T04:50:04.303000,1670128981.645918,84,84
17,15,22,15,Validation,86.0,3a43681b0a4600dd,1.0859999656677246,0.1010000705718994,1670129405.478,22,<img src='/static/targets/15.jpg' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/22.JPEG' />,15.jpg,22.JPEG,17.JPEG,15.jpg,22.JPEG,423.83208203315735,2022-12-04T04:50:05.478000,1670128981.645918,85,85
21,16,11,16,Validation,87.0,3a43681b0a4600dd,1.1089999675750732,0.08700013160705566,1670129406.682,11,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/11.JPEG' />,16.JPEG,11.JPEG,21.JPEG,16.JPEG,11.JPEG,425.03608202934265,2022-12-04T04:50:06.682000,1670128981.645918,86,86
14,6,2,2,Validation,88.0,3a43681b0a4600dd,0.998999834060669,0.2130000591278076,1670129407.917,6,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/6.JPEG' />,6.JPEG,2.JPEG,14.JPEG,2.JPEG,6.JPEG,426.27108216285706,2022-12-04T04:50:07.917000,1670128981.645918,87,87
1,0,4,0,Validation,89.0,3a43681b0a4600dd,1.2330000400543213,0.12199997901916504,1670129409.261,4,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,0.JPEG,4.JPEG,1.JPEG,0.JPEG,4.JPEG,427.61508202552795,2022-12-04T04:50:09.261000,1670128981.645918,88,88
7,5,9,5,Validation,90.0,3a43681b0a4600dd,1.8459999561309817,0.1380000114440918,1670129411.224,9,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/9.JPEG' />,5.JPEG,9.JPEG,7.JPEG,5.JPEG,9.JPEG,429.57808208465576,2022-12-04T04:50:11.224000,1670128981.645918,89,89
9,1,11,1,Validation,91.0,3a43681b0a4600dd,1.0929999351501465,0.11800003051757812,1670129412.507,11,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,1.JPEG,11.JPEG,9.JPEG,1.JPEG,11.JPEG,430.86108207702637,2022-12-04T04:50:12.507000,1670128981.645918,90,90
4,7,11,11,Validation,92.0,3a43681b0a4600dd,1.7749998569488523,0.16000008583068848,1670129414.364,7,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/7.JPEG' />,7.JPEG,11.JPEG,4.JPEG,11.JPEG,7.JPEG,432.71808218955994,2022-12-04T04:50:14.364000,1670128981.645918,91,91
13,9,3,9,Validation,93.0,3a43681b0a4600dd,2.2120001316070557,0.09200000762939452,1670129416.766,3,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/3.JPEG' />,9.JPEG,3.JPEG,13.JPEG,9.JPEG,3.JPEG,435.1200821399689,2022-12-04T04:50:16.766000,1670128981.645918,92,92
10,25,6,25,Validation,94.0,3a43681b0a4600dd,1.4219999313354492,0.18499994277954104,1670129418.405,6,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/6.JPEG' />,25.JPEG,6.JPEG,10.jpg,25.JPEG,6.JPEG,436.7590820789337,2022-12-04T04:50:18.405000,1670128981.645918,93,93
15,18,14,18,Validation,95.0,3a43681b0a4600dd,1.4270000457763672,0.247999906539917,1670129419.967,14,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/14.JPEG' />,18.JPEG,14.JPEG,15.jpg,18.JPEG,14.JPEG,438.32108211517334,2022-12-04T04:50:19.967000,1670128981.645918,94,94
4,22,2,2,Validation,96.0,3a43681b0a4600dd,1.5,0.09500002861022948,1670129421.555,22,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/22.JPEG' />,22.JPEG,2.JPEG,4.JPEG,2.JPEG,22.JPEG,439.90908217430115,2022-12-04T04:50:21.555000,1670128981.645918,95,95
11,12,25,12,Validation,97.0,3a43681b0a4600dd,1.1389999389648438,0.08899998664855957,1670129422.776,25,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/25.JPEG' />,12.JPEG,25.JPEG,11.JPEG,12.JPEG,25.JPEG,441.13008213043213,2022-12-04T04:50:22.776000,1670128981.645918,96,96
18,20,26,26,Validation,98.0,3a43681b0a4600dd,1.121000051498413,0.08100008964538574,1670129424.169,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,26.JPEG,18.JPEG,26.JPEG,20.JPEG,442.52308201789856,2022-12-04T04:50:24.169000,1670128981.645918,97,97
4,1,12,1,Validation,99.0,3a43681b0a4600dd,1.4829998016357422,0.27300000190734863,1670129425.743,12,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/12.JPEG' />,1.JPEG,12.JPEG,4.JPEG,1.JPEG,12.JPEG,444.0970821380615,2022-12-04T04:50:25.743000,1670128981.645918,98,98
26,21,28,21,Validation,100.0,3a43681b0a4600dd,1.0999999046325684,0.09000015258789062,1670129426.923,28,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/28.JPEG' />,21.JPEG,28.JPEG,26.JPEG,21.JPEG,28.JPEG,445.2770822048187,2022-12-04T04:50:26.923000,1670128981.645918,99,99
26,29,9,9,Validation,101.0,3a43681b0a4600dd,0.9129998683929444,0.08000016212463379,1670129427.925,29,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/29.JPEG' />,29.JPEG,9.JPEG,26.JPEG,9.JPEG,29.JPEG,446.27908205986023,2022-12-04T04:50:27.925000,1670128981.645918,100,100
14,13,12,13,Validation,102.0,3a43681b0a4600dd,0.7030000686645508,0.08899998664855957,1670129428.916,12,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,13.JPEG,12.JPEG,14.JPEG,13.JPEG,12.JPEG,447.2700819969177,2022-12-04T04:50:28.916000,1670128981.645918,101,101
23,12,18,18,Validation,103.0,3a43681b0a4600dd,0.503000020980835,0.2969999313354492,1670129429.513,12,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/12.JPEG' />,12.JPEG,18.JPEG,23.JPEG,18.JPEG,12.JPEG,447.86708211898804,2022-12-04T04:50:29.513000,1670128981.645918,102,102
2,0,4,0,Validation,104.0,3a43681b0a4600dd,1.0869998931884766,0.08599996566772461,1670129430.682,4,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,0.JPEG,4.JPEG,2.JPEG,0.JPEG,4.JPEG,449.03608202934265,2022-12-04T04:50:30.682000,1670128981.645918,103,103
2,10,23,10,Validation,105.0,3a43681b0a4600dd,1.1200001239776611,0.08800005912780762,1670129431.897,23,<img src='/static/targets/10.jpg' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/23.JPEG' />,10.jpg,23.JPEG,2.JPEG,10.jpg,23.JPEG,450.25108218193054,2022-12-04T04:50:31.897000,1670128981.645918,104,104
5,24,14,14,Validation,106.0,3a43681b0a4600dd,1.2269999980926514,0.0989999771118164,1670129433.215,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,14.JPEG,5.JPEG,14.JPEG,24.JPEG,451.56908202171326,2022-12-04T04:50:33.215000,1670128981.645918,105,105
24,2,27,27,Validation,107.0,3a43681b0a4600dd,1.4479999542236328,0.08800005912780762,1670129434.748,2,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/2.JPEG' />,2.JPEG,27.JPEG,24.JPEG,27.JPEG,2.JPEG,453.10208201408386,2022-12-04T04:50:34.748000,1670128981.645918,106,106
29,21,17,21,Validation,108.0,3a43681b0a4600dd,2.370999813079834,0.09000015258789062,1670129437.282,17,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/17.JPEG' />,21.JPEG,17.JPEG,29.JPEG,21.JPEG,17.JPEG,455.6360821723938,2022-12-04T04:50:37.282000,1670128981.645918,107,107
16,28,24,28,Validation,109.0,3a43681b0a4600dd,1.0729999542236328,0.15700006484985352,1670129438.436,24,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/24.JPEG' />,28.JPEG,24.JPEG,16.JPEG,28.JPEG,24.JPEG,456.7900822162628,2022-12-04T04:50:38.436000,1670128981.645918,108,108
0,14,24,14,Validation,110.0,3a43681b0a4600dd,1.0840001106262207,0.08100008964538574,1670129439.606,24,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,14.JPEG,24.JPEG,0.JPEG,14.JPEG,24.JPEG,457.9600820541382,2022-12-04T04:50:39.606000,1670128981.645918,109,109
16,22,0,22,Validation,111.0,3a43681b0a4600dd,1.2190001010894775,0.08799982070922852,1670129440.912,0,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,22.JPEG,0.JPEG,16.JPEG,22.JPEG,0.JPEG,459.26608204841614,2022-12-04T04:50:40.912000,1670128981.645918,110,110
29,26,25,25,Validation,112.0,3a43681b0a4600dd,1.6419999599456787,0.08500003814697266,1670129442.636,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,25.JPEG,29.JPEG,25.JPEG,26.JPEG,460.99008202552795,2022-12-04T04:50:42.636000,1670128981.645918,111,111
9,20,5,5,Validation,113.0,3a43681b0a4600dd,1.3489999771118164,0.0839998722076416,1670129444.069,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,5.JPEG,9.JPEG,5.JPEG,20.JPEG,462.423082113266,2022-12-04T04:50:44.069000,1670128981.645918,112,112
9,24,12,24,Validation,114.0,3a43681b0a4600dd,1.0500001907348633,0.08599996566772461,1670129445.203,12,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/12.JPEG' />,24.JPEG,12.JPEG,9.JPEG,24.JPEG,12.JPEG,463.5570821762085,2022-12-04T04:50:45.203000,1670128981.645918,113,113
25,11,28,28,Validation,115.0,3a43681b0a4600dd,1.7680001258850098,0.10399985313415527,1670129447.077,11,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/11.JPEG' />,11.JPEG,28.JPEG,25.JPEG,28.JPEG,11.JPEG,465.43108201026917,2022-12-04T04:50:47.077000,1670128981.645918,114,114
